which|WDT|BODY_6:BODY_5:ABSTRACT_4:BODY_13:BODY_2:BODY_3:BODY_10:BODY_4:ABSTRACT_7:BODY_7:BODY_9|0
the delay|DT NN|BODY_5:BODY_1:BODY_3:BODY_10:BODY_4|0
one|CD|BODY_6:BODY_12:BODY_5:BODY_3:BODY_8|0
b|NN|BODY_13:BODY_2:BODY_3:BODY_4:BODY_7|0
switches|NNS|BODY_5:ABSTRACT_4:ABSTRACT_2:BODY_3:BODY_7|0
that|DT|BODY_12:BODY_5:BODY_2:BODY_8|0
q|NN|BODY_2:BODY_3:BODY_4|0
each stage|DT NN|BODY_2:BODY_3:BODY_7|0
the time slot sorter|DT NN NN NN|BODY_5:BODY_11:BODY_2:BODY_1:ABSTRACT_1|0
the switch|DT NN|BODY_6:BODY_5:BODY_2:BODY_1:BODY_7|0
m|NN|BODY_12:BODY_5:BODY_3:BODY_4:BODY_8|0
a permutation|DT NN|BODY_23:BODY_1:BODY_3:BODY_10:BODY_8|0
(|-LRB-|BODY_5:BODY_2:BODY_10:BODY_7:BODY_8|0
n /2 ses|NN CD NNS|BODY_5:BODY_17:BODY_3|0
the time slot|DT NN NN|BODY_6:BODY_5:BODY_4|0
time|NN|BODY_5:BODY_17:BODY_1:BODY_4:ABSTRACT_12|0
k stages|NN NNS|BODY_5:BODY_15:BODY_21:BODY_2:BODY_1|0
there|EX|BODY_5:BODY_1:BODY_4|0
control point|NN NN|BODY_2:BODY_10:BODY_4:BODY_9|0
the time|DT NN|BODY_6:BODY_5:BODY_13:BODY_2|0
the output|DT NN|BODY_2:BODY_3:BODY_9|0
networks|NNS|BODY_3:BODY_4:BODY_7|0
n /2|RB CD|BODY_2:BODY_3|0
exchange|NN|BODY_6:BODY_2:BODY_3:BODY_10|0
time division|NN NN|ABSTRACT_8:BODY_2|0
terms|NNS|BODY_2:BODY_3:BODY_4|0
the l network|DT JJ NN|BODY_6:BODY_13:BODY_1:BODY_3:BODY_4|0
the sorter|DT NN|BODY_5:BODY_2:BODY_1:BODY_3|0
the sequence|DT NN|BODY_15:BODY_2:BODY_4:BODY_7|0
the sorting order|DT NN NN|BODY_5:BODY_1:BODY_3|0
optical switches|JJ NNS|BODY_1:BODY_3|0
the bar state|DT NN NN|BODY_5:BODY_2:BODY_3:BODY_9|0
the high order q bits|DT JJ NN JJ NNS|BODY_13:BODY_19:BODY_7:BODY_20|0
times|NNS|BODY_15:BODY_10:BODY_4:BODY_7|0
1|CD|BODY_5:BODY_11:BODY_2:BODY_4|0
the input|DT NN|BODY_12:BODY_1:BODY_4:BODY_7|0
the feed|DT NN|BODY_6:BODY_5:BODY_1:BODY_2:BODY_7|0
control|NN|BODY_1:BODY_3:BODY_7:BODY_8|0
the rjs permuter|DT NN NN|BODY_6:BODY_5:BODY_2:BODY_4|0
crosstalk|NN|BODY_5:BODY_1:ABSTRACT_7|0
the space domain|DT NN NN|BODY_6:ABSTRACT_5:BODY_3:BODY_4|0
one bit|CD NN|BODY_6:BODY_8|0
a pair|DT NN|BODY_6:BODY_3:BODY_14:BODY_4|0
elements|NNS|BODY_6:BODY_3:BODY_7|0
the l|DT JJ|BODY_2:BODY_3|0
the destination tags|DT NN NNS|BODY_2:BODY_1:BODY_7|0
l n|JJ NN|BODY_1:BODY_4:BODY_10:BODY_8|0
a time slot interchanger|DT NN NN NN|BODY_2:BODY_3|0
delays|NNS|ABSTRACT_6:BODY_4:BODY_9|0
/2|CD|BODY_1:BODY_3:BODY_14:BODY_8|0
fiber|NN|BODY_6:BODY_5:BODY_1:BODY_2|0
the header|DT NN|BODY_5:BODY_9|0
switch control|NN NN|BODY_6:BODY_11:BODY_3|0
time slot interchangers|NN NN NNS|ABSTRACT_2:BODY_2:BODY_7|0
n time slots|NN NN NNS|BODY_6:BODY_3|0
bits|NNS|BODY_6:BODY_5:BODY_8:BODY_9|0
the l time slot permuter|DT JJ NN NN NN|BODY_6:BODY_18:BODY_2|0
the lambda permuter|DT NN NN|BODY_5:BODY_1:BODY_4:BODY_8|0
optical implementation|JJ NN|ABSTRACT_8:BODY_2:BODY_1|0
k stage|VB NN|BODY_4:BODY_7:BODY_8|0
2 )|CD -RRB-|BODY_11:BODY_4:BODY_7|0
control points|NN NNS|BODY_2:BODY_3|0
a stage|DT NN|BODY_3:BODY_9|0
tsis|NN|ABSTRACT_2:BODY_1:ABSTRACT_3|0
the basis|DT NN|BODY_12:BODY_5:BODY_15|0
slots|NNS|BODY_4:BODY_7:BODY_9|0
a single bit|DT JJ NN|BODY_5:BODY_3:BODY_4|0
the time domain|DT NN NN|BODY_1:BODY_3:BODY_4|0
corollary 1|NN CD|BODY_18:BODY_2:BODY_1|0
a correspondence|DT NN|BODY_2:BODY_4|0
a q -way bitonic decomposition|DT NN JJ JJ NN|BODY_3:BODY_7|0
number|NN|BODY_6:BODY_2:BODY_1|0
length|NN|BODY_11:BODY_5:BODY_3:BODY_7|0
the n|DT NN|BODY_6:BODY_1:BODY_7|0
a sort|DT NN|BODY_5:BODY_17|0
inputs|NNS|BODY_5:BODY_4|0
the use|DT NN|BODY_2:BODY_7|0
pairs|NNS|BODY_3:BODY_4:BODY_8|0
the control input|DT NN NN|BODY_3:BODY_4|0
d n|VBD RB|BODY_12:BODY_9|0
( n|-LRB- NN|BODY_3:BODY_7|0
the beginning|DT NN|BODY_5:BODY_9|0
its use|PRP$ NN|BODY_3:BODY_9|0
bit comparators|NN NNS|BODY_6:BODY_3:BODY_9|0
o ( n|IN -LRB- NN|BODY_6:BODY_3:BODY_10|0
a group|DT NN|BODY_5:BODY_28|0
( nw|-LRB- NN|BODY_13:BODY_2|0
they|PRP|BODY_5:BODY_7|0
them|PRP|BODY_5:BODY_8:BODY_9|0
the case|DT NN|BODY_16:BODY_2|0
delay|NN|BODY_5:BODY_3:BODY_7|0
output|NN|BODY_5:BODY_8|0
the time slot permuter|DT NN NN NN|BODY_6:ABSTRACT_2|0
loss and crosstalk|NN CC NN|BODY_5:BODY_2|0
a frame delay|DT NN NN|BODY_6:BODY_4|0
one slot time|CD NN NN|BODY_15:BODY_9|0
the tsis|DT NN|BODY_2:BODY_1|0
v network|RB NN|BODY_10:BODY_7|0
frame delay|NN NN|BODY_1:BODY_4|0
respect|NN|BODY_4:BODY_7|0
the transposition unit|DT NN NN|BODY_2:BODY_1|0
the second|DT JJ|BODY_5:BODY_2:BODY_3|0
the cross state|DT NN NN|BODY_2:BODY_3|0
the exchange switch|DT NN NN|BODY_5:BODY_2|0
the /spl lambdaspl|DT NN NN|ABSTRACT_5:ABSTRACT_4|0
long time slots|JJ NN NNS|BODY_5:BODY_2|0
header information|NN NN|BODY_2:BODY_10|0
a time slot sorter|DT NN NN NN|BODY_2:BODY_9|0
all|DT|BODY_5:BODY_3|0
optical exchange switches|JJ NN NNS|BODY_1:BODY_2|0
the cascade branch|DT NN NN|BODY_1:BODY_4:BODY_8|0
# k )|# NN -RRB-|BODY_8:BODY_9|0
k|NN|BODY_5:BODY_9|0
x |NN|BODY_3:BODY_14|0
switch delay|NN NN|BODY_6:BODY_4|0
an architecture|DT NN|BODY_1:BODY_2|0
the same order|DT JJ NN|BODY_5:BODY_3|0
permutations|NNS|BODY_3:BODY_7|0
this paper|DT NN|BODY_6:BODY_1:BODY_8|0
disjoint pairs|NN NNS|BODY_11:BODY_2|0
the first slot|DT JJ NN|BODY_5|0
the i|DT NN|BODY_5:BODY_1:BODY_8|0
control space|NN NN|BODY_5:BODY_4|0
time slot permuter|NN NN NN|ABSTRACT_6:ABSTRACT_5|0
transformations|NNS|BODY_10:BODY_8|0
all members|DT NNS|BODY_6:BODY_8|0
the cost|DT NN|BODY_2:BODY_4|0
a switch setting|DT NN NN|BODY_3|0
right , 1 , 2 ,|JJ , CD , CD ,|BODY_3|0
zero|CD|BODY_2:BODY_10:BODY_8|0
one switch|CD NN|BODY_6:BODY_3|0
note|NN|BODY_1|0
the rjs time slot permuter|DT JJ NN NN NN|BODY_1:BODY_2|0
the modified benes|DT VBN NNS|BODY_6:BODY_3|0
a single switch and delay line stage|DT JJ VB CC VB NN NN|BODY_3|0
compute control|JJ NN|BODY_2|0
line structures|NN NNS|BODY_2|0
the fly|DT NN|BODY_3|0
a slot|DT NN|BODY_5:BODY_4|0
information|NN|BODY_2:BODY_1|0
the architectures|DT NNS|BODY_6:BODY_2|0
the batcher sorter|DT NN NN|BODY_2:BODY_4|0
the need|DT NN|BODY_5:BODY_2|0
each control point|DT NN NN|BODY_6:BODY_7|0
control delay|NN NN|BODY_1:BODY_3|0
the control inputs|DT NN NNS|BODY_5:BODY_2|0
recursive application|JJ NN|BODY_8|0
i4 i6|IN NNS|BODY_16:BODY_15|0
the sum|DT NN|BODY_2:BODY_8|0
0|CD|BODY_2|0
the whole array|DT JJ NN|BODY_6:BODY_3|0
2|CD|BODY_6:BODY_3|0
addition|NN|BODY_5:BODY_1|0
bitonic decomposition|JJ NN|BODY_5:BODY_17|0
[15]|NNS|BODY_6:BODY_5|0
that perspective|DT NN|BODY_6|0
( n 3 )|-LRB- NN CD -RRB-|BODY_6:BODY_4|0
the idea|DT NN|ABSTRACT_4:BODY_1|0
slot times|NN NNS|BODY_3:BODY_10|0
m )|VB -RRB-|BODY_6:BODY_2:BODY_3|0
1 starts|CD VBZ|BODY_2|0
a lumped delay diagram|DT JJ NN NN|BODY_2|0
an extra exchange switch accommodates arbitrary switch delay|DT JJ NN NN NNS JJ NN NN|BODY_2|0
even small systems|RB JJ NNS|BODY_2|0
multiple tdm channel|JJ NN NN|BODY_2|0
optical tsi systems|JJ JJ NNS|BODY_2|0
the control computation|DT NN NN|BODY_2|0
the structure|DT NN|BODY_2|0
destination tags|NN NNS|BODY_10:BODY_8|0
a delay|DT NN|BODY_2:BODY_3|0
an optical implementation|DT JJ NN|BODY_2:BODY_1|0
an integral number|DT JJ NN|BODY_6:BODY_2|0
two time slots|CD NN NNS|BODY_11:BODY_2|0
m slot times|NN NN NNS|BODY_12:BODY_29|0
the time slots|DT NN NNS|BODY_2:BODY_4|0
case|NN|BODY_14:BODY_4|0
e|NN|BODY_6:BODY_1|0
com- munications|NNS NNS|BODY_3|0
tdm switching|NN NN|BODY_5|0
a basic bitonic sequence|DT JJ JJ NN|BODY_5:BODY_2|0
bit comparisons|NN NNS|BODY_5:BODY_7|0
[13]|NN|BODY_3|0
the pair|DT NN|BODY_26:BODY_9|0
2-2 magnitude comparator batcher sorter|JJ NN NN NN NN|BODY_3|0
bitonic sorter|JJ NN|BODY_4|0
the data|DT NNS|BODY_3|0
trade-offs|NNS|BODY_4|0
( nw )|-LRB- NN -RRB-|BODY_12:BODY_11|0
the pipelined form|DT JJ NN|BODY_3|0
2n -1|JJ NN|BODY_6:BODY_4|0
a slot time|DT NN NN|BODY_3|0
n q|NN NN|BODY_3:BODY_4|0
group i|NN NN|BODY_2:BODY_1|0
2i +1) m -1|CD NN NN NN|BODY_17|0
the above discussion|DT JJ NN|BODY_3|0
its sequence|PRP$ NN|BODY_3|0
versions|NNS|BODY_1:BODY_7|0
data and tags|NNS CC NNS|BODY_5|0
the a a figure time|DT DT DT NN NN|BODY_2|0
the foundation|DT NN|BODY_5|0
the q -bit comparison|DT JJ NN NN|BODY_2|0
#|#|BODY_11:BODY_2:BODY_10|0
subgroup q|NN NN|BODY_3:BODY_9|0
two bitonic sequences|CD JJ NNS|BODY_4:BODY_8|0
the recurrence|DT NN|BODY_3:BODY_4|0
#log 3 n # stages [10]|NN CD NN # NNS NN|BODY_4|0
the control delay|DT NN NN|BODY_1:BODY_8|0
structures|NNS|BODY_3|0
a given comparator|DT VBN NN|BODY_5|0
waveguides|NNS|BODY_6:BODY_3|0
a q -bit comparison|DT NN NN NN|BODY_4|0
a rightmost stage and i subgroups|DT JJ NN CC NN NNS|BODY_2|0
i stages|NN NNS|BODY_4|0
n q each instance|RB NN DT NN|BODY_2|0
control complexities|NN NNS|BODY_6:ABSTRACT_3|0
n inputs|NN NNS|BODY_3|0
the vertical axis|DT JJ NN|BODY_2|0
q )|NN -RRB-|BODY_4:BODY_7|0
a great deal|DT JJ NN|BODY_6|0
optics|NNS|BODY_2|0
the other networks|DT JJ NNS|BODY_2|0
time mapping scheme|NN NN NN|BODY_2|0
control point j|NN NN NN|BODY_6:BODY_7|0
the tags|DT NNS|BODY_18|0
the control space|DT VB NN|BODY_1:BODY_3:BODY_9|0
ascending and descending order|VBG CC VBG NN|BODY_5:BODY_4|0
( i|-LRB- FW|BODY_28:BODY_20|0
their optical implementa|PRP$ JJ NN|BODY_7|0
frame delays|NN NNS|ABSTRACT_4:BODY_1|0
these architectures|DT NNS|ABSTRACT_5:BODY_3|0
the q=2 case|DT NN NN|BODY_2|0
element|NN|BODY_15|0
the first and second halves|DT JJ CC JJ NNS|BODY_3|0
number comparators|NN NNS|BODY_2|0
1 -i|CD NN|BODY_18|0
a stage sorts|DT NN NNS|BODY_6|0
memory access|NN NN|BODY_6|0
the length|DT NN|BODY_5|0
serial array time slot interchangers|JJ NN NN NN NNS|TITLE_1:BODY_1|0
switches and control complexities|NNS CC NN NNS|BODY_3|0
the frame length|DT NN NN|BODY_4|0
a k stage frame delay|DT NN NN NN NN|BODY_2|0
one input|CD NN|BODY_8|0
the general case|DT JJ NN|BODY_5|0
definition 4|NN CD|BODY_2:BODY_1|0
an|DT|BODY_3|0
an algorithmic approach|DT JJ NN|ABSTRACT_3|0
a key|DT NN|BODY_6|0
the same techniques|DT JJ NNS|BODY_3|0
multistage interconnection networks|JJ NN NNS|ABSTRACT_4:BODY_3|0
w|NN|BODY_4|0
an unshuffle|DT NN|BODY_8|0
( nn|-LRB- NN|BODY_2|0
the 2nd slot|DT JJ NN|BODY_7|0
top|JJ|BODY_3|0
) stage|-RRB- NN|BODY_2|0
[4]|NNP|BODY_3|0
the feedback k stage|DT NN NN NN|BODY_4|0
network sorts|NN NNS|BODY_2|0
sorting networks|VBG NNS|BODY_3|0
a transposition unit|DT NN NN|BODY_9|0
stage array|NN NN|BODY_4|0
the order|DT NN|BODY_3|0
the ease|DT NN|BODY_3|0
corollary 2|JJ CD|BODY_6:BODY_1|0
more bits|JJR NNS|BODY_3|0
a product|DT NN|BODY_2|0
other aspects|JJ NNS|BODY_6|0
the input stream|DT NN NN|BODY_8|0
two way perfect shuffle|CD NN JJ NN|BODY_2|0
b n|NN NN|BODY_1:BODY_3|0
the more general permutation capability|DT RBR JJ NN NN|BODY_3|0
the bitonic decomposition|DT JJ NN|BODY_1:BODY_2|0
the general time slot sorter|DT JJ NN NN NN|BODY_6:BODY_2|0
equal length|JJ NN|BODY_5:BODY_9|0
an input vector|DT NN NN|BODY_2|0
the tsis described|DT NN VBN|BODY_2|0
both loss and crosstalk|DT NN CC NN|BODY_1:BODY_4|0
multiple time slots|JJ NN NNS|BODY_5|0
many slots|JJ NNS|BODY_5|0
increasing order|VBG NN|BODY_6:BODY_5:BODY_4|0
the table|DT NN|BODY_1:BODY_3|0
lambdasub nsup q/|NN NN NN|ABSTRACT_2|0
front|NN|BODY_7|0
n and b|RB CC NN|BODY_4:BODY_8|0
a switch|DT NN|BODY_4:BODY_9|0
time slot interchange|NN NN NN|BODY_5|0
the feedback|DT NN|BODY_6:BODY_1|0
the cross  x  or bar |DT NN NN NN NN CC NN|BODY_3|0
rjs permuter sorter lambda permuter|JJ NN NN NN NN|BODY_3|0
latency|RB|BODY_6:BODY_1|0
photonic techniques|JJ NNS|BODY_4|0
|FW|BODY_4:BODY_7|0
( tdm) systems|-LRB- NN NNS|ABSTRACT_9|0
n -bit|RB NN|BODY_10|0
n /2 magnitude comparators|NN CD NN NNS|BODY_4|0
) control delay table 1|-RRB- NN NN NN CD|BODY_14|0
an associated frame delay|DT VBN NN NN|BODY_3|0
always sorts|RB NNS|BODY_3|0
particular|JJ|BODY_1|0
the same serial hardware|DT JJ NN NN|BODY_2|0
control computations|NN NNS|BODY_4|0
every p|DT NN|BODY_14|0
each switch|DT NN|BODY_14:BODY_8|0
a mapping|DT NN|BODY_4|0
the benes v network|DT NNS RB NN|BODY_4|0
an important characteristic|DT JJ NN|BODY_3|0
one output|CD NN|BODY_7|0
group|NN|BODY_2|0
sorts|NNS|BODY_4:BODY_7|0
sorting|NN|BODY_5:BODY_4|0
the low order|DT JJ NN|BODY_24|0
( q -way bitonic decomposition|-LRB- NN JJ JJ NN|BODY_2|0
/2 bit comparisons|CD NN NNS|BODY_2|0
a 2-way bitonic decomposition|DT JJ JJ NN|BODY_2|0
each remaining stage|DT VBG NN|BODY_1|0
figure 10|NN CD|BODY_1|0
ii.5|PRP|BODY_1|0
lemma 3|NN CD|BODY_1|0
lithium niobate electro-optic directional couplers [17]|NN NN JJ JJ NNS NNS|BODY_1|0
the array|DT NN|BODY_6:BODY_1|0
the batcher bitonic sorter|DT NN JJ NN|BODY_2|0
the best developed optical exchange switches|DT RBS JJ JJ NN NNS|BODY_2|0
the resulting bitonic sequence|DT VBG JJ NN|BODY_1|0
the transformations|DT NNS|BODY_2|0
comparison|NN|BODY_15|0
the left|DT JJ|BODY_5|0
the permutation capability|DT NN NN|BODY_1:BODY_2|0
pipelined systems|VBD NNS|ABSTRACT_11|0
a word comparator|DT NN NN|BODY_5|0
2d|JJ|BODY_6|0
forward dilated serial array|RB JJ NN NN|BODY_2|0
=  state|SYM NN NN|BODY_4|0
a fixed length frame|DT JJ NN NN|BODY_5:BODY_7|0
its complement|PRP$ NN|BODY_13|0
the last slot|DT JJ NN|BODY_3|0
d #|VBD #|BODY_11|0
the fact|DT NN|BODY_1:BODY_3|0
whose basic building blocks|WP$ JJ NN NNS|BODY_6|0
detailed calculations|VBN NNS|BODY_7|0
differing numbers|JJ NNS|BODY_2|0
the switch delays|DT NN NNS|BODY_2|0
c and c|NN CC NN|BODY_4|0
the architecture|DT NN|BODY_2|0
the index i|DT NN NN|BODY_3|0
time domain permutation|NN NN NN|BODY_2|0
time slot permuters|NN NN NNS|ABSTRACT_3|0
the serial array tsis|DT JJ NN NN|BODY_3|0
summary|NN|BODY_1:BODY_10|0
the looping control algorithm|DT NN NN NN|BODY_2|0
k )|NN -RRB-|BODY_3:BODY_8|0
the rjs control parallelism|DT JJ NN NN|BODY_2|0
1 -c|CD NN|BODY_5|0
a non-trivial permutation|DT JJ NN|BODY_2|0
either d k|DT VBD NN|BODY_10|0
n -1 groups|NN NN NNS|BODY_2|0
its left|PRP$ NN|BODY_3|0
a serial optical computer [2]|DT JJ JJ NN NN|BODY_3|0
a sorter|DT NN|BODY_3|0
a space division permutation network|DT NN NN NN NN|BODY_3|0
the corresponding space domain comparator|DT JJ NN NN NN|BODY_3|0
the stage number|DT NN NN|BODY_6|0
these features|DT NNS|BODY_5|0
an architectural technique|DT JJ NN|BODY_2|0
the serial array l|DT JJ NN NN|BODY_3|0
its control needs|PRP$ NN NNS|BODY_5|0
successive slots|JJ NNS|BODY_27|0
the upper half|DT JJ NN|BODY_13|0
 =|DT SYM|BODY_5:BODY_10|0
delay n /2|NN NN NNP|BODY_4|0
follows|VBZ|BODY_4|0
the same time slots|DT JJ NN NNS|BODY_8|0
advantage|NN|BODY_4|0
every stage|DT NN|BODY_4|0
-1 slot intervals|NN NN NNS|BODY_2|0
the exchange state|DT NN NN|BODY_14|0
subnetworks|NNS|BODY_4|0
( nn 2 ) bit comparisons|-LRB- NN CD -RRB- NN NNS|BODY_3|0
space division|NN NN|BODY_6|0
output slots|NN NNS|BODY_4|0
the proof|DT NN|BODY_4|0
k (|NN -LRB-|BODY_6|0
the left c -=|DT JJ NN JJ|BODY_6|0
( nn ) address comparisons|-LRB- NN -RRB- NN NNS|BODY_2|0
essentially a concatenation|RB DT NN|BODY_5|0
one serial output frame|CD NN NN NN|BODY_7|0
both|DT|BODY_2:BODY_1|0
the procedure|DT NN|BODY_10|0
a class|DT NN|BODY_5|0
each temporal switching point|DT JJ VBG NN|BODY_3|0
each t|DT VBD|BODY_10|0
transposition stages|NN NNS|BODY_3|0
tsi architectures|NNS NNS|BODY_2|0
word level comparis|NN NN NN|BODY_3|0
little hardware|JJ NN|BODY_2|0
the entry|DT NN|BODY_2|0
c consisting|NN VBG|BODY_2|0
one directs|CD VBZ|BODY_2|0
impacts|NNS|BODY_4|0
o ( n 2 ) stages|IN -LRB- RB CD -RRB- NNS|BODY_4|0
multiples|NNS|BODY_14|0
the smallest p elements|DT JJS JJ NNS|BODY_3|0
2log 2 n|RB CD NN|BODY_3|0
example|NN|BODY_5:BODY_1|0
( n 2 )|-LRB- NN CD -RRB-|BODY_2|0
an ascending|DT VBG|BODY_6|0
about|IN|BODY_4|0
a q -bit comparator|DT NN NN NN|BODY_5|0
such a comparison controlled k stage|JJ DT NN VBN NN NN|BODY_2|0
the batcher network|DT NN NN|BODY_2|0
the benes v network [11]|DT NNS NN NN NN|BODY_2|0
the design|DT NN|BODY_2|0
2im|LS|BODY_16|0
only one switch input|RB CD NN NN|BODY_2|0
a concatenation|DT NN|BODY_3|0
that time|DT NN|BODY_7|0
an |DT|BODY_6|0
o ( nw )|IN -LRB- NN -RRB-|BODY_10|0
whose outputs|WP$ NNS|BODY_25|0
parallel control computation|JJ NN NN|BODY_2|0
now the individual 2-2 ses|RB DT JJ JJ NNS|BODY_5|0
a linear array|DT JJ NN|BODY_2|0
forward version|RB NN|BODY_2:BODY_3|0
o2 o3|IN CD|BODY_18|0
a given input frame|DT VBN NN NN|BODY_5|0
2-2 switches|JJ NNS|BODY_17:BODY_3|0
c and proof|NN CC NN|BODY_4|0
a control point|DT NN NN|BODY_12:BODY_4|0
the given bitonic sequence|DT VBN JJ NN|BODY_6|0
the 2 q way bitonic decomposition|DT CD JJ NN JJ NN|BODY_3|0
s/sub n/|NN NN|ABSTRACT_2|0
all the architectures|PDT DT NNS|BODY_3|0
bottom|NN|BODY_4|0
the substructure|DT NN|BODY_2|0
a multistage network|DT NN NN|BODY_2|0
an arbitrary permutation|DT JJ NN|BODY_6|0
an increased frame delay|DT VBN NN NN|BODY_11|0
only transposition units|RB NN NNS|BODY_5|0
sort|NN|BODY_5|0
the absence|DT NN|BODY_10|0
the well known batcher sorting network [13]|DT NN VBN NN VBG NN NN|BODY_2|0
turn|NN|BODY_4|0
either transposition units|DT NN NNS|BODY_7|0
switching|VBG|BODY_4|0
a cost|DT NN|BODY_2|0
o3 o4|CD CD|BODY_17|0
the left stage|DT VBN NN|BODY_8|0
the corresponding k stage control time|DT JJ NN NN NN NN|BODY_8|0
disjoint pair exchanges|JJ VB NNS|BODY_8:BODY_9|0
more than one slot|JJR IN CD NN|BODY_2|0
times frame disjoint pairs|NNS NN NN NNS|BODY_15|0
second )|JJ -RRB-|BODY_4|0
a time|DT NN|BODY_3|0
data|NNS|BODY_3|0
[7]|NN|BODY_3|0
a modified k stage|DT VBN NN NN|BODY_1|0
a two elements sequence|DT CD NNS NN|BODY_1|0
exchanges slots|NNS NNS|BODY_3|0
figure 5|NN CD|BODY_1|0
figure 8|NN CD|BODY_1|0
hunter and smith [7|NN CC NN NNS|BODY_1|0
losses|NNS|BODY_1|0
optical signal restoration|JJ NN NN|BODY_3|0
parallelism|NN|BODY_1|0
such a k stage|JJ DT NN NN|BODY_3|0
such calculations|JJ NNS|BODY_1|0
the recursion|DT NN|BODY_3|0
the same optical elements|DT JJ JJ NNS|BODY_3|0
the switch control|DT NN NN|BODY_3|0
the tsi architectures|DT NN NNS|BODY_3|0
the l network results|DT JJ NN NNS|BODY_2|0
group q|NN NN|BODY_1:BODY_4|0
ramanan , jordan and sauer [6]|NN , NN CC NN NN|BODY_2|0
the delay line|DT NN NN|BODY_3|0
q k|JJ NN|BODY_5|0
a temporal exchange structure|DT JJ NN NN|BODY_2|0
all delay|DT NN|BODY_3|0
output ports|NN NNS|BODY_27|0
d # k )|JJ # NN -RRB-|BODY_5|0
optical delay|JJ NN|BODY_4|0
time slot sorter and control|NN NN NN CC NN|BODY_4|0
bit controlled feedback exchange stage|NN JJ NN NN NN|BODY_6|0
the sorter and lambda permuter|DT NN CC NN NN|BODY_2|0
# x figure 1|# SYM NN CD|BODY_3|0
i6|NNS|BODY_14|0
the cascade branch diagram corresponds|DT NN NN NN NNS|BODY_5|0
a serial array|DT JJ NN|BODY_4|0
bits )|NNS -RRB-|BODY_9|0
lemma 2|NN CD|BODY_5|0
a single (2-2 ) optical switch|DT JJ NN -RRB- JJ NN|BODY_3|0
logic gates|NN NNS|BODY_2|0
the feedback free k stage|DT NN JJ NN NN|BODY_8|0
the lambda permutation network [14]|DT NN NN NN NN|BODY_2|0
the p subsequences|DT NN NNS|BODY_13|0
control signals|NN NNS|BODY_4|0
h|NN|BODY_1:BODY_3|0
the destination|DT NN|BODY_9|0
a cyclic shift|DT JJ NN|BODY_4|0
its sequential position|PRP$ JJ NN|BODY_6|0
out control figure 5|IN NN NN CD|BODY_7|0
n m|NN NN|BODY_8|0
the results|DT NNS|BODY_6|0
course|NN|BODY_5:BODY_1|0
