which|WDT|BODY_11:BODY_15:BODY_13:BODY_2:BODY_3:BODY_4:BODY_6:BODY_5:ABSTRACT_4:BODY_10:BODY_7:BODY_8:BODY_9|1
the statistics|DT NNS|BODY_5:BODY_3:BODY_8:BODY_9|0
the application|DT NN|BODY_5:BODY_2:BODY_3:BODY_4|0
pixel|NN|BODY_5:BODY_3:BODY_4:BODY_8:BODY_9|0
the cost function|DT NN NN|BODY_12:BODY_6:BODY_14:BODY_3:BODY_8|0
the log likelihood|DT NN NN|BODY_2:BODY_3:BODY_4:BODY_9|0
region statistics|NN NNS|BODY_2:BODY_4|0
the form|DT NN|BODY_6:BODY_15:BODY_3|0
two clusters|CD NNS|BODY_6:BODY_2:BODY_1:BODY_3|0
the parameter|DT NN|BODY_5:BODY_2:BODY_1:BODY_3:BODY_4|0
information|NN|BODY_5:BODY_3:BODY_7:BODY_8|0
respect|NN|BODY_5:BODY_1:BODY_3:BODY_4|0
an algorithm|DT NN|ABSTRACT_2:BODY_1:BODY_2:BODY_4:BODY_10|0
the change|DT NN|BODY_6:BODY_3:BODY_4|0
unsupervised parameter estimation|JJ NN NN|BODY_6:BODY_5:BODY_2:BODY_4|0
minimization|NN|BODY_5:BODY_1:BODY_2:BODY_4:BODY_7|0
a number|DT NN|BODY_6:BODY_2:BODY_1|0
this criteria|DT NNS|BODY_5:BODY_1:BODY_2|0
an initial condition|DT JJ NN|BODY_5:BODY_2:BODY_4|0
figures|NNS|BODY_6:BODY_1:BODY_4|0
1|CD|BODY_6:BODY_3:BODY_10:BODY_4:BODY_8|0
the local minimization|DT JJ NN|BODY_2|0
computation|NN|BODY_5:BODY_2:BODY_3:BODY_4|0
the mean|DT NN|ABSTRACT_3:BODY_3:BODY_4|0
each point|DT NN|BODY_2:BODY_3:BODY_4:BODY_9|0
the field|DT NN|BODY_12:BODY_5:BODY_2:ABSTRACT_1:BODY_4|0
l\gamma1 )|NNS -RRB-|BODY_5:BODY_10:BODY_9|0
samples|NNS|BODY_3:BODY_8|0
the region|DT NN|BODY_8:BODY_9|0
images|NNS|BODY_5:ABSTRACT_2:BODY_3|0
each texture|DT NN|BODY_6:BODY_13:BODY_3:BODY_7:BODY_8|0
each resolution|DT NN|BODY_6:ABSTRACT_2:BODY_1:ABSTRACT_1|0
the objective|DT NN|BODY_2|0
all|DT|BODY_5:BODY_1:BODY_10|0
the functions|DT NNS|BODY_2:BODY_1:BODY_8:BODY_9|0
k|NN|BODY_1:BODY_14:BODY_4:BODY_9|0
the end|DT NN|BODY_6:BODY_2|0
the use|DT NN|BODY_5:BODY_2:BODY_3|0
a method|DT NN|BODY_2:BODY_3|0
the partitioning|DT NN|BODY_6:BODY_1:BODY_2:BODY_7|0
the mle|DT NN|BODY_5:BODY_1:BODY_4|0
these models|DT NNS|BODY_2:BODY_3|0
the lack|DT NN|BODY_2:BODY_4|0
those|DT|BODY_5:BODY_2|0
the joint distribution|DT JJ NN|BODY_14:BODY_3:BODY_4|0
figure 3|NN CD|BODY_4:BODY_7|0
the blocks|DT NNS|BODY_2:BODY_8|0
n )|NN -RRB-|BODY_5:BODY_23|0
the coarsest resolution|DT NN NN|BODY_6:BODY_5:BODY_3|0
our approach|PRP$ NN|BODY_2:BODY_1:BODY_4|0
the n|DT NN|BODY_3:BODY_7|0
the pixel|DT NN|BODY_5:BODY_7|0
the points|DT NNS|BODY_3:BODY_7:BODY_9|0
a range|DT NN|BODY_10:BODY_4|0
the spatial correlation|DT JJ NN|BODY_2:BODY_3|0
the texture parameters|DT NN NNS|BODY_6:BODY_7|0
this case|DT NN|BODY_1:BODY_4|0
conjunction|NN|BODY_5:BODY_4|0
their parameters|PRP$ NNS|BODY_12:BODY_6:ABSTRACT_4:BODY_4:BODY_8|1
example|NN|BODY_1|0
m k=1|NN NNS|BODY_5:BODY_2:BODY_4|0
the point|DT NN|BODY_6:BODY_13:BODY_2|0
partitioning sets|VBG NNS|BODY_5:BODY_11:BODY_8|0
the values|DT NNS|BODY_6:BODY_12:BODY_11:BODY_3|0
the clustering criteria|DT NN NNS|BODY_5:BODY_16:BODY_4|0
a distribution|DT NN|BODY_2|0
a finer ordering|DT NN NN|BODY_2|0
a gmrf|DT NN|BODY_2|0
an irreducible markov chain|DT JJ NN NN|BODY_2|0
both these algorithms|DT DT NNS|BODY_2|0
sa and mr fall|NN CC JJ NN|BODY_2|0
simulated annealing|JJ NN|BODY_2|0
specific methods|JJ NNS|BODY_2|0
synthetic textures|JJ NNS|BODY_2|0
the centroid estimation and data repartitioning|DT NN NN CC NNS NN|BODY_2|0
the results|DT NNS|BODY_2|0
the segmentation algorithms|DT NN NNS|BODY_2|0
these p values|DT NN NNS|BODY_2|0
\delta )|NNP -RRB-|BODY_2:BODY_4:BODY_19|0
r|NN|BODY_17:BODY_14:BODY_9|0
a multinomial distribution|DT JJ NN|BODY_5:BODY_15:BODY_3:BODY_4:BODY_9|0
this algorithm|DT NN|BODY_1:BODY_2|0
this method|DT NN|BODY_2:BODY_1:ABSTRACT_1|0
prediction coefficients|NN NNS|BODY_3:BODY_7|0
the prediction coefficients|DT NN NNS|BODY_6:BODY_4|0
x ( n )|NN -LRB- NN -RRB-|BODY_4:BODY_7:BODY_9|0
the constraint|DT NN|BODY_6:BODY_8|0
a mixture|DT NN|BODY_6:BODY_5:BODY_13:BODY_9|0
the neighbors|DT NNS|BODY_4:BODY_7|0
both|DT|BODY_2:BODY_1:BODY_7|0
these statistics|DT NNS|BODY_2:BODY_3:BODY_29|0
the cost|DT NN|BODY_6:BODY_5:BODY_7|0
four points|CD NNS|BODY_6:BODY_2|0
all points|DT NNS|BODY_5:BODY_4|0
l ( n )|NN -LRB- NN -RRB-|BODY_5:BODY_27|0
the individual textures|DT JJ NNS|BODY_5:ABSTRACT_2:BODY_3|0
performance|NN|BODY_6:BODY_5:BODY_4|0
a cluster|DT NN|BODY_6:BODY_1|0
a cost function|DT NN NN|BODY_6:BODY_4|0
a region|DT NN|BODY_5:BODY_2|0
the minimum|DT NN|BODY_5:BODY_1|0
l )|JJ -RRB-|BODY_5:BODY_11:BODY_2:BODY_3:BODY_7|0
(yjx|NNP|BODY_5:BODY_13:BODY_7|0
raster ordering|NN NN|BODY_5:BODY_2|0
the complexity|DT NN|BODY_3:BODY_4|0
the case|DT NN|BODY_1:BODY_3:BODY_9|0
the estimation|DT NN|BODY_6:BODY_4|0
i expf\gammal|NN NN|BODY_12:BODY_4:BODY_7|0
standard deviation|JJ NN|BODY_5|0
the ar model|DT NN NN|BODY_6:BODY_2:BODY_1|0
the concept|DT NN|BODY_2|0
the observed data|DT JJ NNS|BODY_6:BODY_5:BODY_7:BODY_8|0
course|NN|BODY_2:BODY_1:BODY_3|0
the probability|DT NN|BODY_2:BODY_9|0
the image y|DT NN NN|BODY_1:BODY_3|0
the estimate|DT NN|BODY_5:BODY_3|0
image blocks|NN NNS|BODY_2:BODY_3|0
texture statistics|NN NNS|BODY_5:BODY_2|0
' k|POS NN|BODY_12:BODY_11:BODY_2:BODY_4|0
a random field|DT JJ NN|BODY_5:BODY_2|0
they|PRP|BODY_5:BODY_3|0
' and ae|POS CC NNS|BODY_5:BODY_2:BODY_3|0
the sum|DT NN|BODY_12:BODY_3|0
distinct textures|JJ NNS|BODY_11:ABSTRACT_2:BODY_4:BODY_7:BODY_8:BODY_9|0
this section|DT NN|BODY_2:BODY_1:BODY_3|0
( 22 )|-LRB- CD -RRB-|BODY_2|0
the normalizing constant|DT JJ NN|BODY_3|0
the list|DT NN|BODY_2:BODY_3|0
the prediction error|DT NN NN|BODY_1:BODY_8|0
statistics|NNS|BODY_2:BODY_8|0
local minima|JJ NN|BODY_5:BODY_3:BODY_4|0
smoothness|NN|BODY_4|0
sons , most segmentation algorithms|NNS , JJS NN NNS|BODY_2|0
steepest descent|JJ NN|BODY_2:BODY_3|0
the regions|DT NNS|BODY_13:BODY_7|0
a statistical model|DT JJ NN|BODY_2:BODY_4|0
visits|NNS|BODY_6:BODY_3:BODY_8|0
the synthetic image|DT JJ NN|BODY_3|0
the quality|DT NN|BODY_2:BODY_3|0
the convergence|DT NN|BODY_3|0
terms|NNS|BODY_5:BODY_2|0
icm segmentation|JJ NN|BODY_2:BODY_3|0
four levels|CD NNS|BODY_2:BODY_4|0
3|CD|BODY_2:BODY_1:BODY_3|0
[19 , 20] or equivalently baum|CD , CD CC RB NN|BODY_3|0
a two pixel boundary|DT CD JJ NN|BODY_3|0
adjacent textures|JJ NNS|BODY_2|0
conditional modes|JJ NNS|BODY_3|0
estimation|NN|BODY_2|0
return|NN|BODY_2|0
the em algorithm|DT NN NN|BODY_2|0
l a (yjk )|JJ DT NN -RRB-|BODY_2:BODY_10|0
16 ]|CD NN|BODY_2:BODY_3|0
figures 9|NNS CD|BODY_1:BODY_3|0
icm and sa|NN CC NN|BODY_6:BODY_5:BODY_3|0
parallel|NN|BODY_3:BODY_7|0
no more negative values|DT JJR JJ NNS|BODY_2:BODY_3|0
transitions|NNS|BODY_2:BODY_4|0
the sa algorithm|DT NN NN|BODY_2:BODY_3|0
the autocorrelation|DT NN|BODY_5:BODY_1|0
the members|DT NNS|BODY_5:BODY_4|0
a resolution|DT NN|BODY_2|0
the three closest pixels|DT CD JJS NNS|BODY_6|0
an annealing schedule|DT NN NN|BODY_2|0
a l|DT JJ|BODY_6:BODY_15:BODY_8|0
the argument|DT NN|BODY_6:BODY_3|0
the chain|DT NN|BODY_2:BODY_3|0
the form l|DT NN NN|BODY_6:BODY_3|0
energy|NN|BODY_5:BODY_7:BODY_9|0
( 4 ) results|-LRB- CD -RRB- NNS|BODY_2|0
a term|DT NN|BODY_7|0
mrf|NN|BODY_2|0
the previous section|DT JJ NN|BODY_2|0
tests|NNS|BODY_2|0
the cluster parameters|DT NN NNS|BODY_5:ABSTRACT_3|0
the second image|DT JJ NN|BODY_6|0
the error|DT NN|BODY_2|0
the discrete field|DT NN NN|BODY_5|0
this question|DT NN|BODY_2|0
( 6 ) and log f(yjx|-LRB- CD -RRB- CC NN NN|BODY_2|0
0|CD|BODY_9|0
a visit|DT NN|BODY_5:BODY_8|0
the observed image|DT JJ NN|BODY_3:BODY_4|0
finer resolution segmentations|NN NN NNS|BODY_5|0
(|-LRB-|BODY_3:BODY_9|0
( 7 )|-LRB- CD -RRB-|BODY_11:BODY_4|0
a gaussian random field|DT JJ JJ NN|BODY_5|0
is|VBZ|BODY_2:BODY_3|0
the correct segmentation|DT JJ NN|BODY_5:BODY_9|0
fa k|NN NN|BODY_2:BODY_3|0
the extraction|DT NN|BODY_2:BODY_4|0
c(x )|NN -RRB-|BODY_5:BODY_2|0
individual pixels|NN NNS|BODY_6:ABSTRACT_4:BODY_3|0
coarse and fine resolutions|JJ CC JJ NNS|BODY_4|0
the mean number|DT JJ NN|BODY_7:BODY_8|0
this measure|DT NN|BODY_6:BODY_1|0
the texture regions|DT NN NNS|BODY_2|0
10|CD|BODY_1:BODY_7|0
fact|NN|BODY_1|0
s2s|NNS|BODY_13:BODY_3:BODY_7|0
a vector|DT NN|BODY_5:BODY_2|0
parameters|NNS|BODY_5:BODY_15:BODY_8|0
addition|NN|BODY_1:ABSTRACT_1|0
the levels|DT NNS|BODY_2|0
variance|NN|BODY_5:ABSTRACT_4|0
significantly less computation|RB JJR NN|ABSTRACT_3|0
( 6 )|-LRB- CD -RRB-|BODY_7|0
details|NNS|BODY_7|0
(yjk )|JJ -RRB-|BODY_6:BODY_28|0
all texture models|DT NN NNS|BODY_4|0
the partitioning sets|DT NN NNS|BODY_3:BODY_10|0
data|NNS|BODY_2:BODY_4|0
two disjoint regions|CD JJ NNS|BODY_2|0
the remaining question|DT VBG NN|BODY_4|0
the old cluster entries|DT JJ NN NNS|BODY_4|0
its restriction|PRP$ NN|BODY_11|0
modeling continuously valued fields|JJ RB VBN NNS|BODY_7|0
a fixed number|DT JJ NN|BODY_2:BODY_3|0
prior information|JJ NN|BODY_2|0
similar textures|JJ NNS|BODY_2|0
the neighborhood system|DT NN NN|BODY_12:BODY_5:BODY_4|0
pattern|NN|BODY_5|0
an approximate solution|DT JJ NN|BODY_2|0
the first step|DT JJ NN|BODY_2|0
the next finer resolution|DT JJ NN NN|BODY_6:BODY_10:BODY_7|0
b\deltac|NN|BODY_8|0
consequently two distinct methods|RB CD JJ NNS|BODY_5|0
a distinct region|DT JJ NN|BODY_7|0
the actual texture boundaries|DT JJ NN NNS|BODY_5|0
icm yields|NN NNS|BODY_4|0
the agglomerative clustering procedure|DT JJ NN NN|BODY_5|0
2 ) computation|CD -RRB- NN|BODY_3|0
all the points|PDT DT NNS|BODY_5|0
the disadvantage|DT NN|BODY_2|0
performance and computation|NN CC NN|BODY_6:BODY_4|0
itself|PRP|BODY_5|0
its neighbors|PRP$ NNS|BODY_6:BODY_3|0
the relationship|DT NN|BODY_2|0
parameter estimation|NN NN|BODY_2|0
diagonal , horizontal and vertical boundaries|JJ , JJ CC JJ NNS|BODY_3|0
the expression|DT NN|BODY_2:BODY_9|0
x ( l\gamma1|NN -LRB- NNS|BODY_3:BODY_7|0
horizontally|RB|BODY_5:BODY_7|0
o( m log m ) computation|JJ JJ NN JJ -RRB- NN|BODY_2:BODY_3|0
an initial segmentation|DT JJ NN|BODY_2|0
less computation|JJR NN|BODY_3:BODY_4|0
4096|CD|BODY_4|0
all clusters|DT NNS|BODY_6:BODY_5|0
this operation|DT NN|BODY_1:BODY_7|0
solutions|NNS|BODY_4|0
( i|-LRB- NNS|BODY_4|0
aic )|JJ -RRB-|BODY_10|0
invertible [18]|JJ NN|BODY_5|0
the index|DT NN|BODY_6|0
nodes|NNS|BODY_8:BODY_9|0
cliques|NNS|BODY_5:BODY_11|0
finer solutions|JJ NNS|BODY_8|0
descent|NN|BODY_2|0
order|NN|BODY_6:BODY_1|0
the pixel classifications|DT NN NNS|BODY_6:BODY_3|0
the choice|DT NN|BODY_6|0
[9|CD|BODY_2|0
the a posteriori probability|DT DT NN NN|ABSTRACT_2:ABSTRACT_3|0
each region|DT NN|BODY_5:BODY_4|0
the behavior|DT NN|BODY_3|0
m and fi|NN CC NN|BODY_2|0
an additional term|DT JJ NN|BODY_2|0
the initial condition|DT JJ NN|BODY_5:BODY_2|0
a question|DT NN|BODY_1:BODY_3|0
z|FW|BODY_15|0
the region statistics|DT NN NNS|BODY_22:BODY_4|0
the iterated conditional modes ( icm) algorithm [4|DT VBN JJ NNS -LRB- NN NN NNS|BODY_2|0
the parameter vector|DT NN NN|BODY_5:BODY_4|0
the texture statistics|DT NN NNS|BODY_3:BODY_4|0
comparison|NN|BODY_5:BODY_8|0
resolutions|NNS|BODY_6:BODY_5:ABSTRACT_3|0
the minimum value|DT JJ NN|BODY_3:BODY_7|0
pairs|NNS|BODY_6:BODY_5|0
the m|DT NN|BODY_7|0
some form|DT NN|BODY_3|0
the one|DT CD|BODY_4|0
this pass|DT NN|BODY_3|0
the samples|DT NNS|BODY_7|0
a different potential|DT JJ NN|BODY_4|0
each distinct combination|DT JJ NN|BODY_5|0
icm methods sa|JJ NNS NN|BODY_2|0
n points|NN NNS|BODY_3:BODY_7|0
a value|DT NN|BODY_6:BODY_4|0
this formula|DT NN|BODY_7|0
consecutive states|JJ NNS|BODY_6|0
the information|DT NN|BODY_2:BODY_4|0
the jacobian|DT NN|BODY_2:BODY_1|0
]|NN|BODY_2:BODY_4|0
iterations|NNS|BODY_5:BODY_3:BODY_4|0
arg min|NN NN|BODY_2:BODY_1|0
finer resolutions|NN NNS|BODY_7:BODY_9|0
the vector|DT NN|BODY_1:BODY_2|0
w|NN|BODY_6:BODY_5:BODY_10|0
23 )|CD -RRB-|BODY_13:BODY_9|0
local functions|JJ NNS|BODY_17|0
the new cluster|DT JJ NN|BODY_4:BODY_7:BODY_9|0
(yjx ( n|NN -LRB- NN|BODY_4|0
constraints|NNS|BODY_5|0
the effect|DT NN|BODY_6:BODY_2|0
figure 2|NN CD|BODY_3:BODY_4|0
's with two point cliques results|POS IN CD NN NNS NNS|BODY_3|0
pixel pairs|NN NNS|BODY_6|0
mrs , icm and sa|NNS , NN CC NN|BODY_3:BODY_14|0
the number and type|DT NN CC NN|BODY_6:BODY_5:BODY_7|0
these operations|DT NNS|BODY_2:BODY_1|0
this point|DT NN|BODY_2|0
the remaining clusters|DT VBG NNS|BODY_2|0
the map estimate|DT NN NN|BODY_5:BODY_3|0
the distributions|DT NNS|BODY_1:BODY_4|0
the advantage|DT NN|BODY_1:BODY_2|0
256x256|CD|BODY_3|0
a three point prediction model|DT CD NN NN NN|BODY_5|0
woolen cloth|JJ NN|BODY_4|0
high resolution images|JJ NN NNS|BODY_2|0
multigrid methods|JJ NNS|BODY_2:BODY_1|0
a superscript|DT NN|BODY_8|0
model|NN|BODY_4|0
the random field x ( l\gamma1 )|DT JJ NN NN -LRB- NNS -RRB-|BODY_5:BODY_4|0
a known segmentation|DT VBN NN|BODY_2|0
raffia and grass|NN CC NN|BODY_5|0
log f(yjx ( n ) l ( n )|NN NN -LRB- NN -RRB- NN -LRB- NN -RRB-|BODY_3|0
any|DT|BODY_2|0
the same texture|DT JJ NN|BODY_3:BODY_4|0
( 4 )|-LRB- CD -RRB-|BODY_3|0
mrf )|NN -RRB-|BODY_3|0
12 used composite images|CD VBN JJ NNS|BODY_2|0
similar regions|JJ NNS|BODY_2|0
segmentations|NNS|BODY_2|0
texture segmentation|NN NN|BODY_1:BODY_3|0
( 11 )|-LRB- CD -RRB-|BODY_6:BODY_3|0
the mean percentage error|DT JJ NN NN|BODY_4|0
a maximum|DT NN|BODY_4|0
likelihood|NN|BODY_2|0
the level|DT NN|BODY_7|0
( 1 ) results|-LRB- LS -RRB- NNS|BODY_4|0
the two clusters|DT CD NNS|BODY_5:BODY_2|0
( 13 )|-LRB- CD -RRB-|BODY_3|0
zero|CD|BODY_6:BODY_5|0
a unique gray level|DT JJ JJ NN|BODY_2|0
a unit vector|DT NN NN|BODY_1|0
an eight-point neighborhood results|DT JJ NN NNS|BODY_1|0
changes|NNS|BODY_1|0
each distinct texture|DT JJ NN|BODY_1|0
equal components|JJ NNS|BODY_2|0
figure 1|NN CD|BODY_2|0
figures 11 and 12 used composite images|NNS CD CC CD VBN JJ NNS|BODY_1|0
four groupings|CD NNS|BODY_2|0
multiple resolution segmentation|JJ NN NN|TITLE_1|0
natural texture types|JJ NN NNS|BODY_2|0
step 2|NN CD|BODY_2|0
textured images|JJ NNS|TITLE_2|0
the algorithms|DT NNS|ABSTRACT_1|0
this structure|DT NN|BODY_1|0
unsupervised texture segmentation|JJ NN NN|ABSTRACT_2|0
the testing|DT NN|BODY_4|0
the order|DT NN|BODY_1:BODY_3|0
resolution n|NN NN|BODY_4:BODY_9|0
this distribution|DT NN|BODY_2:BODY_4|0
a block|DT NN|BODY_3:BODY_7|0
the two expressions|DT CD NNS|BODY_5|0
its flag|PRP$ NN|BODY_3|0
a significant problem|DT JJ NN|BODY_2|0
the likelihood|DT NN|BODY_4|0
a total|DT NN|BODY_6|0
the actual and estimated parameter values|DT JJ CC VBN NN NNS|BODY_2|0
simultaneous autoregressive ( sar ) and gauss markov random field|JJ JJ -LRB- NN -RRB- CC JJ NN JJ NN|BODY_4|0
this approach|DT NN|BODY_2:BODY_1|0
searches|NNS|BODY_4|0
this annealing schedule|DT NN NN|BODY_1:BODY_2|0
figures 6 , 7 and 8|NNS CD , CD CC CD|BODY_3|0
normal image textures|JJ NN NNS|BODY_3|0
the remaining trees|DT VBG NNS|BODY_3|0
the nearest neighbor|DT JJS NN|BODY_3|0
deletions|NNS|BODY_3|0
y given x|NN VBN SYM|BODY_2:BODY_3|0
this field subject|DT NN NN|ABSTRACT_4|0
coarse resolutions|JJ NNS|BODY_4:BODY_7:BODY_9|0
progressively higher spatial correlation|RB JJR JJ NN|BODY_4|0
relative differences|JJ NNS|BODY_4|0
min l ( n|NN NN -LRB- NN|BODY_3|0
the coarsest resolution level|DT NN NN NN|BODY_4|0
coarser resolution segmentations|NN NN NNS|BODY_3|0
other gaussian random field models|JJ JJ JJ NN NNS|BODY_3|0
the model|DT NN|BODY_6:BODY_5:BODY_1|0
texture m|NN NN|BODY_3:BODY_10|0
magnitude|NN|BODY_8|0
pixel coordinates|NN NNS|BODY_2|0
algorithms|NNS|BODY_2:BODY_10|0
the cost terms|DT NN NNS|BODY_6|0
m textures|NN NNS|BODY_2:BODY_10|0
the segmentation field|DT NN NN|BODY_3|0
approximate|JJ|BODY_4|0
mrf based segmentation algorithms|NN VBN NN NNS|BODY_4|0
t 2|NN CD|BODY_2|0
the dynamic programming problem|DT JJ NN NN|BODY_3|0
ar , sar and gmrf models|NN , NN CC NN NNS|BODY_3|0
so this|RB DT|BODY_3|0
the function d(\delta|DT NN NN|BODY_4|0
this results|DT NNS|BODY_1:BODY_10|0
x ( l\gamma1 )|NN -LRB- NN -RRB-|BODY_17:BODY_8|0
results|NNS|BODY_6|0
maximum likelihood|JJ NN|BODY_3|0
some ordering|DT NN|BODY_4|0
this clustering method|DT NN NN|BODY_3|0
parentheses|NNS|BODY_6|0
) yields|-RRB- VBZ|BODY_4|0
spatial correlation|JJ NN|ABSTRACT_5|0
few pixels|JJ NNS|BODY_3|0
excessive correlation|JJ NN|BODY_6:BODY_8|0
segmentation use markov random fields|NN NN NN JJ NNS|BODY_2|0
the first image|DT JJ NN|BODY_3|0
the symbol|DT NN|BODY_3|0
fine|JJ|BODY_5:BODY_24|0
level|NN|BODY_7|0
how much variation|WRB JJ NN|BODY_5|0
